version_group_id,language_id,ability_id,name,description
7,1,1,あくしゅう,ポケモンが よりつき にくくなる
7,1,2,あめふらし,せんとうに でると あめを ふらす
7,1,3,かそく,ちょっとずつ すばやく なっていく
7,1,4,カブトアーマー,わざを きゅうしょに うけない
7,1,5,がんじょう,いちげきひっさつが きかない
7,1,6,しめりけ,だれも じばくが できなくなる
7,1,7,じゅうなん,まひ じょうたいに ならない
7,1,8,すながくれ,すなあらしで かいひりつが あがる
7,1,9,せいでんき,さわった あいてを まひさせる
7,1,10,ちくでん,でんきを うけると かいふくする
7,1,11,ちょすい,みずを うけると かいふくする
7,1,12,どんかん,メロメロ じょうたいに ならない
7,1,13,ノーてんき,てんきの えいきょうが なくなる
7,1,14,ふくがん,わざの めいちゅうりつが あがる
7,1,15,ふみん,ねむり じょうたいに ならない
7,1,16,へんしょく,うけた わざの タイプに へんかする
7,1,17,めんえき,どく じょうたいに ならない
7,1,18,もらいび,ほのおを うけると つよくなる
7,1,19,りんぷん,わざの ついかこうかを うけない
7,1,20,マイペース,こんらん じょうたいに ならない
7,1,21,きゅうばん,きゅうばんで じめんに はりつく
7,1,22,いかく,あいての こうげきを さげる
7,1,23,かげふみ,あいてを にげられなくする
7,1,24,さめはだ,さわった あいてを キズつける
7,1,25,ふしぎなまもり,こうか ばつぐん しか あたらない
7,1,26,ふゆう,じめんタイプの わざを うけない
7,1,27,ほうし,さわった あいてに ほうしがつく
7,1,28,シンクロ,どく まひ やけどを あいてにうつす
7,1,29,クリアボディ,あいてに のうりょくを さげられない
7,1,30,しぜんかいふく,ひっこむと いじょうが なおる
7,1,31,ひらいしん,でんきタイプの わざが じぶんにくる
7,1,32,てんのめぐみ,わざの ついかこうかが でやすい
7,1,33,すいすい,あめのとき すばやさが はやくなる
7,1,34,ようりょくそ,はれのとき すばやさが はやくなる
7,1,35,はっこう,ポケモンに そうぐう しやすくなる
7,1,36,トレース,あいてと おなじ とくせいになる
7,1,37,ちからもち,こうげきりょくが たかい
7,1,38,どくのトゲ,さわったあいてに どくをあたえる
7,1,39,せいしんりょく,ひるまない
7,1,40,マグマのよろい,こおり じょうたいに ならない
7,1,41,みずのベール,やけど じょうたいに ならない
7,1,42,じりょく,はがねタイプが にげられなくなる
7,1,43,ぼうおん,おとの わざを うけない
7,1,44,あめうけざら,あめのとき すこしずつ かいふく
